yearDraft,numberPickOverall,numberRound,numberRoundPick,namePlayer,slugTeam,nameOrganizationFrom,typeOrganizationFrom,idPlayer,idTeam,nameTeam
2006.0,54.0,2.0,24.0,Hassan Adams,NJN,Arizona,College/University,200801.0,1610612751.0,New Jersey Nets
2006.0,55.0,2.0,25.0,Ejike Ugboaja,CLE,Union Bank Lagos B.C.,Other Team/Club,200802.0,1610612739.0,Cleveland Cavaliers
2006.0,56.0,2.0,26.0,Edin Bavcic,TOR,KK Bosna Royal,Other Team/Club,200803.0,1610612761.0,Toronto Raptors
2006.0,57.0,2.0,27.0,Loukas Mavrokefalidis,MIN,P.A.O.K. B.C.,Other Team/Club,200804.0,1610612750.0,Minnesota Timberwolves
2006.0,58.0,2.0,28.0,JR Pinnock,DAL,George Washington,College/University,200805.0,1610612742.0,Dallas Mavericks
2006.0,59.0,2.0,29.0,Damir Markota,SAS,KK Cibona,Other Team/Club,200806.0,1610612759.0,San Antonio Spurs
2006.0,60.0,2.0,30.0,Will Blalock,DET,Iowa State,College/University,200807.0,1610612765.0,Detroit Pistons
2005.0,1.0,1.0,1.0,Andrew Bogut,MIL,Utah,College/University,101106.0,1610612749.0,Milwaukee Bucks
2005.0,2.0,1.0,2.0,Marvin Williams,ATL,North Carolina,College/University,101107.0,1610612737.0,Atlanta Hawks
2005.0,3.0,1.0,3.0,Deron Williams,UTA,Illinois,College/University,101114.0,1610612762.0,Utah Jazz
2005.0,4.0,1.0,4.0,Chris Paul,NOK,Wake Forest,College/University,101108.0,1610612740.0,New Orleans/Oklahoma City Hornets
2005.0,5.0,1.0,5.0,Raymond Felton,CHA,North Carolina,College/University,101109.0,1610612766.0,Charlotte Bobcats
2005.0,6.0,1.0,6.0,Martell Webster,POR,Seattle Preparatory School,High School,101110.0,1610612757.0,Portland Trail Blazers
2005.0,7.0,1.0,7.0,Charlie Villanueva,TOR,Connecticut,College/University,101111.0,1610612761.0,Toronto Raptors
2005.0,8.0,1.0,8.0,Channing Frye,NYK,Arizona,College/University,101112.0,1610612752.0,New York Knicks
2005.0,9.0,1.0,9.0,Ike Diogu,GSW,Arizona State,College/University,101113.0,1610612744.0,Golden State Warriors
2005.0,10.0,1.0,10.0,Andrew Bynum,LAL,Saint Joseph,High School,101115.0,1610612747.0,Los Angeles Lakers
2005.0,11.0,1.0,11.0,Fran Vazquez,ORL,Baloncesto Malaga,Other Team/Club,101116.0,1610612753.0,Orlando Magic
2005.0,12.0,1.0,12.0,Yaroslav Korolev,LAC,PBC CSKA Moscow,Other Team/Club,101117.0,1610612746.0,Los Angeles Clippers
2005.0,13.0,1.0,13.0,Sean May,CHA,North Carolina,College/University,101118.0,1610612766.0,Charlotte Bobcats
2005.0,14.0,1.0,14.0,Rashad McCants,MIN,North Carolina,College/University,101119.0,1610612750.0,Minnesota Timberwolves
2005.0,15.0,1.0,15.0,Antoine Wright,NJN,Texas A&M,College/University,101120.0,1610612751.0,New Jersey Nets
2005.0,16.0,1.0,16.0,Joey Graham,TOR,Oklahoma State,College/University,101121.0,1610612761.0,Toronto Raptors
2005.0,17.0,1.0,17.0,Danny Granger,IND,New Mexico,College/University,101122.0,1610612754.0,Indiana Pacers
2005.0,18.0,1.0,18.0,Gerald Green,BOS,Gulf Shores Academy,High School,101123.0,1610612738.0,Boston Celtics
2005.0,19.0,1.0,19.0,Hakim Warrick,MEM,Syracuse,College/University,101124.0,1610612763.0,Memphis Grizzlies
2005.0,20.0,1.0,20.0,Julius Hodge,DEN,North Carolina State,College/University,101125.0,1610612743.0,Denver Nuggets
2005.0,21.0,1.0,21.0,Nate Robinson,PHX,Washington,College/University,101126.0,1610612756.0,Phoenix Suns
2005.0,22.0,1.0,22.0,Jarrett Jack,DEN,Georgia Tech,College/University,101127.0,1610612743.0,Denver Nuggets
2005.0,23.0,1.0,23.0,Francisco Garcia,SAC,Louisville,College/University,101128.0,1610612758.0,Sacramento Kings
2005.0,24.0,1.0,24.0,Luther Head,HOU,Illinois,College/University,101129.0,1610612745.0,Houston Rockets
2005.0,25.0,1.0,25.0,Johan Petro,SEA,Elan Bearnais Pau-Orthez,Other Team/Club,101130.0,1610612760.0,Seattle SuperSonics
2005.0,26.0,1.0,26.0,Jason Maxiell,DET,Cincinnati,College/University,101131.0,1610612765.0,Detroit Pistons
2005.0,27.0,1.0,27.0,Linas Kleiza,POR,Missouri,College/University,101132.0,1610612757.0,Portland Trail Blazers
2005.0,28.0,1.0,28.0,Ian Mahinmi,SAS,STB Le Havre,Other Team/Club,101133.0,1610612759.0,San Antonio Spurs
2005.0,29.0,1.0,29.0,Wayne Simien,MIA,Kansas,College/University,101134.0,1610612748.0,Miami Heat
2005.0,30.0,1.0,30.0,David Lee,NYK,Florida,College/University,101135.0,1610612752.0,New York Knicks
2005.0,31.0,2.0,1.0,Salim Stoudamire,ATL,Arizona,College/University,101136.0,1610612737.0,Atlanta Hawks
2005.0,32.0,2.0,2.0,Daniel Ewing,LAC,Duke,College/University,101137.0,1610612746.0,Los Angeles Clippers
2005.0,33.0,2.0,3.0,Brandon Bass,NOK,Louisiana State,College/University,101138.0,1610612740.0,New Orleans/Oklahoma City Hornets
2005.0,34.0,2.0,4.0,CJ Miles,UTA,Skyline,High School,101139.0,1610612762.0,Utah Jazz
2005.0,35.0,2.0,5.0,Ricky Sanchez,POR,IMG Academy,High School,101140.0,1610612757.0,Portland Trail Blazers
2005.0,36.0,2.0,6.0,Ersan Ilyasova,MIL,Ulkerspor,Other Team/Club,101141.0,1610612749.0,Milwaukee Bucks
2005.0,37.0,2.0,7.0,Ronny Turiaf,LAL,Gonzaga,College/University,101142.0,1610612747.0,Los Angeles Lakers
2005.0,38.0,2.0,8.0,Travis Diener,ORL,Marquette,College/University,101143.0,1610612753.0,Orlando Magic
2005.0,39.0,2.0,9.0,Von Wafer,LAL,Florida State,College/University,101144.0,1610612747.0,Los Angeles Lakers
2005.0,40.0,2.0,10.0,Monta Ellis,GSW,Lanier,High School,101145.0,1610612744.0,Golden State Warriors
2005.0,41.0,2.0,11.0,Roko Ukic,TOR,KK Split,Other Team/Club,101146.0,1610612761.0,Toronto Raptors
2005.0,42.0,2.0,12.0,Chris Taft,GSW,Pittsburgh,College/University,101147.0,1610612744.0,Golden State Warriors
2005.0,43.0,2.0,13.0,Mile Ilic,NJN,KK FMP,Other Team/Club,101148.0,1610612751.0,New Jersey Nets
2005.0,44.0,2.0,14.0,Martynas Andriuskevicius,ORL,BC Zalgiris,Other Team/Club,101149.0,1610612753.0,Orlando Magic
2005.0,45.0,2.0,15.0,Lou Williams,PHI,South Gwinnett,High School,101150.0,1610612755.0,Philadelphia 76ers
2005.0,46.0,2.0,16.0,Erazem Lorbek,IND,Fortitudo Pallacanestro Bologna,Other Team/Club,101151.0,1610612754.0,Indiana Pacers
2005.0,47.0,2.0,17.0,Bracey Wright,MIN,Indiana,College/University,101152.0,1610612750.0,Minnesota Timberwolves
2005.0,48.0,2.0,18.0,Mickael Gelabale,SEA,Real Madrid Baloncesto,Other Team/Club,101153.0,1610612760.0,Seattle SuperSonics
2005.0,49.0,2.0,19.0,Andray Blatche,WAS,South Kent School,High School,101154.0,1610612764.0,Washington Wizards
2005.0,50.0,2.0,20.0,Ryan Gomes,BOS,Providence,College/University,101155.0,1610612738.0,Boston Celtics
2005.0,51.0,2.0,21.0,Robert Whaley,UTA,Walsh,College/University,101156.0,1610612762.0,Utah Jazz
2005.0,52.0,2.0,22.0,Axel Hervelle,DEN,Real Madrid Baloncesto,Other Team/Club,101157.0,1610612743.0,Denver Nuggets
2005.0,53.0,2.0,23.0,Orien Greene,BOS,Louisiana-Lafayette,College/University,101158.0,1610612738.0,Boston Celtics
2005.0,54.0,2.0,24.0,Dijon Thompson,NYK,California-Los Angeles,College/University,101159.0,1610612752.0,New York Knicks
2005.0,55.0,2.0,25.0,Lawrence Roberts,SEA,Mississippi,College/University,101160.0,1610612760.0,Seattle SuperSonics
2005.0,56.0,2.0,26.0,Amir Johnson,DET,Westchester,High School,101161.0,1610612765.0,Detroit Pistons
2005.0,57.0,2.0,27.0,Marcin Gortat,PHX,Koln 99ers,Other Team/Club,101162.0,1610612756.0,Phoenix Suns
2005.0,58.0,2.0,28.0,Uros Slokar,TOR,Pallalcesto Amatori Udine,Other Team/Club,101166.0,1610612761.0,Toronto Raptors
2005.0,59.0,2.0,29.0,Cenk Akyol,ATL,Anadolu Efes S.K.,Other Team/Club,101164.0,1610612737.0,Atlanta Hawks
2005.0,60.0,2.0,30.0,Alex Acker,DET,Pepperdine,College/University,101165.0,1610612765.0,Detroit Pistons
2004.0,1.0,1.0,1.0,Dwight Howard,ORL,Southwest Atlanta Christian Academy,High School,2730.0,1610612753.0,Orlando Magic
2004.0,2.0,1.0,2.0,Emeka Okafor,CHA,Connecticut,College/University,2731.0,1610612766.0,Charlotte Bobcats
2004.0,3.0,1.0,3.0,Ben Gordon,CHI,Connecticut,College/University,2732.0,1610612741.0,Chicago Bulls
2004.0,4.0,1.0,4.0,Shaun Livingston,LAC,Peoria,High School,2733.0,1610612746.0,Los Angeles Clippers
2004.0,5.0,1.0,5.0,Devin Harris,WAS,Wisconsin,College/University,2734.0,1610612764.0,Washington Wizards
2004.0,6.0,1.0,6.0,Josh Childress,ATL,Stanford,College/University,2735.0,1610612737.0,Atlanta Hawks
2004.0,7.0,1.0,7.0,Luol Deng,PHX,Duke,College/University,2736.0,1610612756.0,Phoenix Suns
2004.0,8.0,1.0,8.0,Rafael Araujo,TOR,Brigham Young,College/University,2737.0,1610612761.0,Toronto Raptors
2004.0,9.0,1.0,9.0,Andre Iguodala,PHI,Arizona,College/University,2738.0,1610612755.0,Philadelphia 76ers
2004.0,10.0,1.0,10.0,Luke Jackson,CLE,Oregon,College/University,2739.0,1610612739.0,Cleveland Cavaliers
2004.0,11.0,1.0,11.0,Andris Biedrins,GSW,BK Skonto,Other Team/Club,2740.0,1610612744.0,Golden State Warriors
2004.0,12.0,1.0,12.0,Robert Swift,SEA,Bakersfield,High School,2741.0,1610612760.0,Seattle SuperSonics
2004.0,13.0,1.0,13.0,Sebastian Telfair,POR,Abraham Lincoln,High School,2742.0,1610612757.0,Portland Trail Blazers
2004.0,14.0,1.0,14.0,Kris Humphries,UTA,Minnesota,College/University,2743.0,1610612762.0,Utah Jazz
2004.0,15.0,1.0,15.0,Al Jefferson,BOS,Prentiss,High School,2744.0,1610612738.0,Boston Celtics
2004.0,16.0,1.0,16.0,Kirk Snyder,UTA,Nevada-Reno,College/University,2745.0,1610612762.0,Utah Jazz
2004.0,17.0,1.0,17.0,Josh Smith,ATL,Oak Hill Academy,High School,2746.0,1610612737.0,Atlanta Hawks
2004.0,18.0,1.0,18.0,JR Smith,NOH,Saint Benedict's Preparatory School,High School,2747.0,1610612740.0,New Orleans Hornets
2004.0,19.0,1.0,19.0,Dorell Wright,MIA,South Kent School,High School,2748.0,1610612748.0,Miami Heat
2004.0,20.0,1.0,20.0,Jameer Nelson,DEN,Saint Joseph's,College/University,2749.0,1610612743.0,Denver Nuggets
2004.0,21.0,1.0,21.0,Pavel Podkolzin,UTA,Pallacanestro Varese,Other Team/Club,2750.0,1610612762.0,Utah Jazz
2004.0,22.0,1.0,22.0,Viktor Khryapa,NJN,PBC CSKA Moscow,Other Team/Club,2751.0,1610612751.0,New Jersey Nets
2004.0,23.0,1.0,23.0,Sergei Monia,POR,PBC CSKA Moscow,Other Team/Club,2752.0,1610612757.0,Portland Trail Blazers
2004.0,24.0,1.0,24.0,Delonte West,BOS,Saint Joseph's,College/University,2753.0,1610612738.0,Boston Celtics
2004.0,25.0,1.0,25.0,Tony Allen,BOS,Oklahoma State,College/University,2754.0,1610612738.0,Boston Celtics
2004.0,26.0,1.0,26.0,Kevin Martin,SAC,Western Carolina,College/University,2755.0,1610612758.0,Sacramento Kings
2004.0,27.0,1.0,27.0,Sasha Vujacic,LAL,Pallalcesto Amatori Udine,Other Team/Club,2756.0,1610612747.0,Los Angeles Lakers
2004.0,28.0,1.0,28.0,Beno Udrih,SAS,Olimpia Milano,Other Team/Club,2757.0,1610612759.0,San Antonio Spurs
2004.0,29.0,1.0,29.0,David Harrison,IND,Colorado,College/University,2758.0,1610612754.0,Indiana Pacers
2004.0,30.0,2.0,1.0,Anderson Varejao,ORL,FC Barcelona Basquet,Other Team/Club,2760.0,1610612753.0,Orlando Magic
2004.0,31.0,2.0,2.0,Jackson Vroman,CHI,Iowa State,College/University,2761.0,1610612741.0,Chicago Bulls
2004.0,32.0,2.0,3.0,Peter John Ramos,WAS,Criollos de Caguas,Other Team/Club,2762.0,1610612764.0,Washington Wizards
2004.0,33.0,2.0,4.0,Lionel Chalmers,LAC,Xavier,College/University,2763.0,1610612746.0,Los Angeles Clippers
2004.0,34.0,2.0,5.0,Donta Smith,ATL,Southeastern Illinois,College/University,2764.0,1610612737.0,Atlanta Hawks
2004.0,35.0,2.0,6.0,Andre Emmett,SEA,Texas Tech,College/University,2765.0,1610612760.0,Seattle SuperSonics
2004.0,36.0,2.0,7.0,Antonio Burks,ORL,Memphis,College/University,2766.0,1610612753.0,Orlando Magic
2004.0,37.0,2.0,8.0,Royal Ivey,ATL,Brigham Young,College/University,2767.0,1610612737.0,Atlanta Hawks
2004.0,38.0,2.0,9.0,Chris Duhon,CHI,Duke,College/University,2768.0,1610612741.0,Chicago Bulls
2004.0,39.0,2.0,10.0,Albert Miralles,TOR,Roseto Sharks,Other Team/Club,2769.0,1610612761.0,Toronto Raptors
2004.0,40.0,2.0,11.0,Justin Reed,BOS,Mississippi,College/University,2770.0,1610612738.0,Boston Celtics
2004.0,41.0,2.0,12.0,David Young,SEA,North Carolina Central,College/University,2801.0,1610612760.0,Seattle SuperSonics
2004.0,42.0,2.0,13.0,Viktor Sanikidze,ATL,JDA Dijon Basket,Other Team/Club,2771.0,1610612737.0,Atlanta Hawks
2004.0,43.0,2.0,14.0,Trevor Ariza,NYK,California-Los Angeles,College/University,2772.0,1610612752.0,New York Knicks
2004.0,44.0,2.0,15.0,Tim Pickett,NOH,Florida State,College/University,2773.0,1610612740.0,New Orleans Hornets
2004.0,45.0,2.0,16.0,Bernard Robinson,CHA,Michigan,College/University,2774.0,1610612766.0,Charlotte Bobcats
2004.0,46.0,2.0,17.0,Ha Ha,POR,Yonsei (KOR),College/University,2775.0,1610612757.0,Portland Trail Blazers
2004.0,47.0,2.0,18.0,Pape Sow,MIA,Cal State-Fullerton,College/University,2776.0,1610612748.0,Miami Heat
2004.0,48.0,2.0,19.0,Ricky Minard,SAC,Morehead State,College/University,2777.0,1610612758.0,Sacramento Kings
2004.0,49.0,2.0,20.0,Sergei Lishouk,MEM,Miami (FL),College/University,2778.0,1610612763.0,Memphis Grizzlies
2004.0,50.0,2.0,21.0,Vassilis Spanoulis,DAL,Maroussi B.C.,Other Team/Club,2779.0,1610612742.0,Dallas Mavericks
2004.0,51.0,2.0,22.0,Christian Drejer,NJN,FC Barcelona Basquet,Other Team/Club,2780.0,1610612751.0,New Jersey Nets
2004.0,52.0,2.0,23.0,Romain Sato,SAS,Xavier,College/University,2781.0,1610612759.0,San Antonio Spurs
2004.0,53.0,2.0,24.0,Matt Freije,MIA,Vanderbilt,College/University,2782.0,1610612748.0,Miami Heat
2004.0,54.0,2.0,25.0,Rickey Paulding,DET,Missouri,College/University,2783.0,1610612765.0,Detroit Pistons
2004.0,55.0,2.0,26.0,Luis Flores,HOU,Manhattan,College/University,2784.0,1610612745.0,Houston Rockets
2004.0,56.0,2.0,27.0,Marcus Douthit,LAL,Providence,College/University,2785.0,1610612747.0,Los Angeles Lakers
2004.0,57.0,2.0,28.0,Sergei Karaulov,SAS,Sakha-Yakutia Yakutsk,Other Team/Club,2807.0,1610612759.0,San Antonio Spurs
2004.0,58.0,2.0,29.0,Blake Stepp,MIN,Gonzaga,College/University,2786.0,1610612750.0,Minnesota Timberwolves
2004.0,59.0,2.0,30.0,Rashad Wright,IND,Georgia,College/University,2787.0,1610612754.0,Indiana Pacers
2003.0,1.0,1.0,1.0,LeBron James,CLE,Saint Vincent-Saint Mary,High School,2544.0,1610612739.0,Cleveland Cavaliers
2003.0,2.0,1.0,2.0,Darko Milicic,DET,KK Vrsac,Other Team/Club,2545.0,1610612765.0,Detroit Pistons
2003.0,3.0,1.0,3.0,Carmelo Anthony,DEN,Syracuse,College/University,2546.0,1610612743.0,Denver Nuggets
2003.0,4.0,1.0,4.0,Chris Bosh,TOR,Georgia Tech,College/University,2547.0,1610612761.0,Toronto Raptors
2003.0,5.0,1.0,5.0,Dwyane Wade,MIA,Marquette,College/University,2548.0,1610612748.0,Miami Heat
2003.0,6.0,1.0,6.0,Chris Kaman,LAC,Central Michigan,College/University,2549.0,1610612746.0,Los Angeles Clippers
2003.0,7.0,1.0,7.0,Kirk Hinrich,CHI,Kansas,College/University,2550.0,1610612741.0,Chicago Bulls
2003.0,8.0,1.0,8.0,T.J. Ford,MIL,Texas,College/University,2551.0,1610612749.0,Milwaukee Bucks
2003.0,9.0,1.0,9.0,Michael Sweetney,NYK,Georgetown,College/University,2552.0,1610612752.0,New York Knicks
2003.0,10.0,1.0,10.0,Jarvis Hayes,WAS,Georgia,College/University,2553.0,1610612764.0,Washington Wizards
2003.0,11.0,1.0,11.0,Mickael Pietrus,GSW,Elan Bearnais Pau-Orthez,Other Team/Club,2554.0,1610612744.0,Golden State Warriors
2003.0,12.0,1.0,12.0,Nick Collison,SEA,Kansas,College/University,2555.0,1610612760.0,Seattle SuperSonics
2003.0,13.0,1.0,13.0,Marcus Banks,MEM,Nevada-Las Vegas,College/University,2556.0,1610612763.0,Memphis Grizzlies
2003.0,14.0,1.0,14.0,Luke Ridnour,SEA,Oregon,College/University,2557.0,1610612760.0,Seattle SuperSonics
2003.0,15.0,1.0,15.0,Reece Gaines,ORL,Louisville,College/University,2558.0,1610612753.0,Orlando Magic
2003.0,16.0,1.0,16.0,Troy Bell,BOS,Boston College,College/University,2559.0,1610612738.0,Boston Celtics
2003.0,17.0,1.0,17.0,Zarko Cabarkapa,PHX,KK Buducnost Podgorica,Other Team/Club,2560.0,1610612756.0,Phoenix Suns
2003.0,18.0,1.0,18.0,David West,NOH,Xavier,College/University,2561.0,1610612740.0,New Orleans Hornets
2003.0,19.0,1.0,19.0,Sasha Pavlovic,UTA,KK Buducnost Podgorica,Other Team/Club,2562.0,1610612762.0,Utah Jazz
2003.0,20.0,1.0,20.0,Dahntay Jones,BOS,Duke,College/University,2563.0,1610612738.0,Boston Celtics
2003.0,21.0,1.0,21.0,Boris Diaw,ATL,Elan Bearnais Pau-Orthez,Other Team/Club,2564.0,1610612737.0,Atlanta Hawks
2003.0,22.0,1.0,22.0,Zoran Planinic,NJN,KK Cibona,Other Team/Club,2565.0,1610612751.0,New Jersey Nets
2003.0,23.0,1.0,23.0,Travis Outlaw,POR,Starkville,High School,2566.0,1610612757.0,Portland Trail Blazers
2003.0,24.0,1.0,24.0,Brian Cook,LAL,Illinois,College/University,2567.0,1610612747.0,Los Angeles Lakers
2003.0,25.0,1.0,25.0,Carlos Delfino,DET,Fortitudo Pallacanestro Bologna,Other Team/Club,2568.0,1610612765.0,Detroit Pistons
2003.0,26.0,1.0,26.0,Ndudi Ebi,MIN,Westbury Christian School,High School,2569.0,1610612750.0,Minnesota Timberwolves
2003.0,27.0,1.0,27.0,Kendrick Perkins,MEM,Clifton J. Ozen,High School,2570.0,1610612763.0,Memphis Grizzlies
2003.0,28.0,1.0,28.0,Leandro Barbosa,SAS,Associacao Bauru Basketball Team,Other Team/Club,2571.0,1610612759.0,San Antonio Spurs
2003.0,29.0,1.0,29.0,Josh Howard,DAL,Wake Forest,College/University,2572.0,1610612742.0,Dallas Mavericks
2003.0,30.0,2.0,1.0,Maciej Lampe,NYK,Madrid (ESP),College/University,2573.0,1610612752.0,New York Knicks
2003.0,31.0,2.0,2.0,Jason Kapono,CLE,California-Los Angeles,College/University,2574.0,1610612739.0,Cleveland Cavaliers
2003.0,32.0,2.0,3.0,Luke Walton,LAL,Arizona,College/University,2575.0,1610612747.0,Los Angeles Lakers
2003.0,33.0,2.0,4.0,Jerome Beasley,MIA,North Dakota,College/University,2602.0,1610612748.0,Miami Heat
2003.0,34.0,2.0,5.0,Sofoklis Schortsanitis,LAC,Iraklis Thessaloniki B.C.,Other Team/Club,2577.0,1610612746.0,Los Angeles Clippers
2003.0,35.0,2.0,6.0,Szymon Szewczyk,MIL,Basketball Lowen Braunschweig,Other Team/Club,2578.0,1610612749.0,Milwaukee Bucks
2003.0,36.0,2.0,7.0,Mario Austin,CHI,Mississippi State,College/University,2579.0,1610612741.0,Chicago Bulls
2003.0,37.0,2.0,8.0,Travis Hansen,ATL,Brigham Young,College/University,2580.0,1610612737.0,Atlanta Hawks
2003.0,38.0,2.0,9.0,Steve Blake,WAS,Maryland,College/University,2581.0,1610612764.0,Washington Wizards
2003.0,39.0,2.0,10.0,Slavko Vranes,NYK,KK Buducnost Podgorica,Other Team/Club,2582.0,1610612752.0,New York Knicks
2003.0,40.0,2.0,11.0,Derrick Zimmerman,GSW,Mississippi State,College/University,2583.0,1610612744.0,Golden State Warriors
2003.0,41.0,2.0,12.0,Willie Green,SEA,Detroit Mercy,College/University,2584.0,1610612760.0,Seattle SuperSonics
2003.0,42.0,2.0,13.0,Zaza Pachulia,ORL,Ulkerspor,Other Team/Club,2585.0,1610612753.0,Orlando Magic
2003.0,43.0,2.0,14.0,Keith Bogans,MIL,Kentucky,College/University,2586.0,1610612749.0,Milwaukee Bucks
2003.0,44.0,2.0,15.0,Malick Badiane,HOU,TV Langen,Other Team/Club,2587.0,1610612745.0,Houston Rockets
2003.0,45.0,2.0,16.0,Matt Bonner,CHI,Florida,College/University,2588.0,1610612741.0,Chicago Bulls
2003.0,46.0,2.0,17.0,Sani Becirovic,DEN,Virtus Pallacanestro Bologna,Other Team/Club,2589.0,1610612743.0,Denver Nuggets
2003.0,47.0,2.0,18.0,Mo Williams,UTA,Alabama,College/University,2590.0,1610612762.0,Utah Jazz
2003.0,48.0,2.0,19.0,James Lang,NOH,Central Park Christian,High School,2591.0,1610612740.0,New Orleans Hornets
2003.0,49.0,2.0,20.0,James Jones,IND,Miami (FL),College/University,2592.0,1610612754.0,Indiana Pacers
2003.0,50.0,2.0,21.0,Paccelis Morlende,PHI,JDA Dijon Basket,Other Team/Club,2593.0,1610612755.0,Philadelphia 76ers
2003.0,51.0,2.0,22.0,Kyle Korver,NJN,Creighton,College/University,2594.0,1610612751.0,New Jersey Nets
2003.0,52.0,2.0,23.0,Remon Van de Hare,TOR,FC Barcelona Basquet,Other Team/Club,2595.0,1610612761.0,Toronto Raptors
2003.0,53.0,2.0,24.0,Tommy Smith,CHI,Arizona State,College/University,2596.0,1610612741.0,Chicago Bulls
2003.0,54.0,2.0,25.0,Nedzad Sinanovic,POR,HKK Brotnjo,Other Team/Club,2597.0,1610612757.0,Portland Trail Blazers
2003.0,55.0,2.0,26.0,Rick Rickert,MIN,Minnesota,College/University,2598.0,1610612750.0,Minnesota Timberwolves
2003.0,56.0,2.0,27.0,Brandon Hunter,BOS,Ohio,College/University,2599.0,1610612738.0,Boston Celtics
2003.0,57.0,2.0,28.0,Xue Yuyang,DAL,Hong Kong Flying Dragons,Other Team/Club,2600.0,1610612742.0,Dallas Mavericks
2003.0,58.0,2.0,29.0,Andreas Glyniadakis,DET,A.E.K. Athens B.C.,Other Team/Club,2601.0,1610612765.0,Detroit Pistons
2002.0,1.0,1.0,1.0,Yao Ming,HOU,Shanghai Sharks,Other Team/Club,2397.0,1610612745.0,Houston Rockets
2002.0,2.0,1.0,2.0,Jay Williams,CHI,Duke,College/University,2398.0,1610612741.0,Chicago Bulls
2002.0,3.0,1.0,3.0,Mike Dunleavy,GSW,Duke,College/University,2399.0,1610612744.0,Golden State Warriors
2002.0,4.0,1.0,4.0,Drew Gooden,MEM,Kansas,College/University,2400.0,1610612763.0,Memphis Grizzlies
2002.0,5.0,1.0,5.0,Nikoloz Tskitishvili,DEN,Universo Treviso Basket,Other Team/Club,2401.0,1610612743.0,Denver Nuggets
2002.0,6.0,1.0,6.0,Dajuan Wagner,CLE,Memphis,College/University,2402.0,1610612739.0,Cleveland Cavaliers
2002.0,7.0,1.0,7.0,Nene,NYK,CR Vasco da Gama,Other Team/Club,2403.0,1610612752.0,New York Knicks
2002.0,8.0,1.0,8.0,Chris Wilcox,LAC,Maryland,College/University,2404.0,1610612746.0,Los Angeles Clippers
2002.0,9.0,1.0,9.0,Amar'e Stoudemire,PHX,Cypress Creek,High School,2405.0,1610612756.0,Phoenix Suns
2002.0,10.0,1.0,10.0,Caron Butler,MIA,Connecticut,College/University,2406.0,1610612748.0,Miami Heat
2002.0,11.0,1.0,11.0,Jared Jeffries,WAS,Indiana,College/University,2407.0,1610612764.0,Washington Wizards
2002.0,12.0,1.0,12.0,Melvin Ely,LAC,Fresno State,College/University,2408.0,1610612746.0,Los Angeles Clippers
2002.0,13.0,1.0,13.0,Marcus Haislip,MIL,Tennessee,College/University,2409.0,1610612749.0,Milwaukee Bucks
2002.0,14.0,1.0,14.0,Fred Jones,IND,Oregon,College/University,2410.0,1610612754.0,Indiana Pacers
2002.0,15.0,1.0,15.0,Bostjan Nachbar,HOU,Universo Treviso Basket,Other Team/Club,2411.0,1610612745.0,Houston Rockets
2002.0,16.0,1.0,16.0,Jiri Welsch,PHI,KK Olimpija,Other Team/Club,2412.0,1610612755.0,Philadelphia 76ers
2002.0,17.0,1.0,17.0,Juan Dixon,WAS,Maryland,College/University,2413.0,1610612764.0,Washington Wizards
2002.0,18.0,1.0,18.0,Curtis Borchardt,ORL,Stanford,College/University,2414.0,1610612753.0,Orlando Magic
2002.0,19.0,1.0,19.0,Ryan Humphrey,UTA,Notre Dame,College/University,2415.0,1610612762.0,Utah Jazz
2002.0,20.0,1.0,20.0,Kareem Rush,TOR,Missouri,College/University,2416.0,1610612761.0,Toronto Raptors
2002.0,21.0,1.0,21.0,Qyntel Woods,POR,Northeast Mississippi Community College,College/University,2417.0,1610612757.0,Portland Trail Blazers
2002.0,22.0,1.0,22.0,Casey Jacobsen,PHX,Stanford,College/University,2418.0,1610612756.0,Phoenix Suns
2002.0,23.0,1.0,23.0,Tayshaun Prince,DET,Kentucky,College/University,2419.0,1610612765.0,Detroit Pistons
2002.0,24.0,1.0,24.0,Nenad Krstic,NJN,KK Partizan,Other Team/Club,2420.0,1610612751.0,New Jersey Nets
2002.0,25.0,1.0,25.0,Frank Williams,DEN,Illinois,College/University,2421.0,1610612743.0,Denver Nuggets
2002.0,26.0,1.0,26.0,John Salmons,SAS,Miami (FL),College/University,2422.0,1610612759.0,San Antonio Spurs
2002.0,27.0,1.0,27.0,Chris Jefferies,LAL,Fresno State,College/University,2423.0,1610612747.0,Los Angeles Lakers
2002.0,28.0,1.0,28.0,Dan Dickau,SAC,Gonzaga,College/University,2424.0,1610612758.0,Sacramento Kings
2002.0,29.0,2.0,1.0,Steve Logan,GSW,Cincinnati,College/University,2426.0,1610612744.0,Golden State Warriors
2002.0,30.0,2.0,2.0,Roger Mason Jr.,CHI,Virginia,College/University,2427.0,1610612741.0,Chicago Bulls
2002.0,31.0,2.0,3.0,Robert Archibald,MEM,Illinois,College/University,2425.0,1610612763.0,Memphis Grizzlies
2002.0,32.0,2.0,4.0,Vincent Yarbrough,DEN,Tennessee,College/University,2428.0,1610612743.0,Denver Nuggets
2002.0,33.0,2.0,5.0,Dan Gadzuric,MIL,California-Los Angeles,College/University,2429.0,1610612749.0,Milwaukee Bucks
2002.0,34.0,2.0,6.0,Carlos Boozer,CLE,Duke,College/University,2430.0,1610612739.0,Cleveland Cavaliers
